EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), APRIL 2010
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://eca.knmi.nl

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SD   : daily snow depth in 1 cm
23-27 Q_SD : quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the series of NETHERLANDS, PUTTEN (GLD) (source-ID: 101992)
See file source.txt for more info.



 SOUID,    DATE,   SD, Q_SD
101992,19561218,    0,    0
101992,19561219,    0,    0
101992,19561220,    0,    0
101992,19561221,    0,    0
101992,19561222,    0,    0
101992,19561223,    0,    0
101992,19561224,    0,    0
101992,19561225,    0,    0
101992,19561226,    0,    0
101992,19561227,    0,    0
101992,19561228,    0,    0
101992,19561229,    0,    0
101992,19561230,    0,    0
101992,19561231,    0,    0
101992,19570101,    0,    0
101992,19570102,    0,    0
101992,19570103,    0,    0
101992,19570104,    0,    0
101992,19570105,    0,    0
101992,19570106,    0,    0
101992,19570107,    0,    0
101992,19570108,    0,    0
101992,19570109,    0,    0
101992,19570110,    0,    0
101992,19570111,    0,    0
101992,19570112,    0,    0
101992,19570113,    0,    0
101992,19570114,    0,    0
101992,19570115,    0,    0
101992,19570116,    0,    0
101992,19570117,    0,    0
101992,19570118,    0,    0
101992,19570119,    0,    0
101992,19570120,    0,    0
101992,19570121,    0,    0
101992,19570122,    0,    0
101992,19570123,    0,    0
101992,19570124,    0,    0
101992,19570125,    0,    0
101992,19570126,    0,    0
101992,19570127,    0,    0
101992,19570128,    0,    0
101992,19570129,    0,    0
101992,19570130,    0,    0
101992,19570131,    0,    0
101992,19570201,    0,    0
101992,19570202,    0,    0
101992,19570203,    0,    0
101992,19570204,    0,    0
101992,19570205,    0,    0
101992,19570206,    0,    0
101992,19570207,    0,    0
101992,19570208,    0,    0
101992,19570209,    0,    0
101992,19570210,    0,    0
101992,19570211,    0,    0
101992,19570212,    0,    0
101992,19570213,    0,    0
101992,19570214,    0,    0
101992,19570215,    0,    0
101992,19570216,    0,    0
101992,19570217,    0,    0
101992,19570218,    0,    0
101992,19570219,    0,    0
101992,19570220,    0,    0
101992,19570221,    4,    0
101992,19570222,    2,    0
101992,19570223,    0,    0
101992,19570224,    4,    0
101992,19570225,    0,    0
101992,19570226,    0,    0
101992,19570227,    0,    0
101992,19570228,    0,    0
101992,19570301,    0,    0
101992,19570302,    0,    0
101992,19570303,    0,    0
101992,19570304,    0,    0
101992,19570305,    0,    0
101992,19570306,    0,    0
101992,19570307,    0,    0
101992,19570308,    0,    0
101992,19570309,    0,    0
101992,19570310,    0,    0
101992,19570311,    0,    0
101992,19570312,    0,    0
101992,19570313,    0,    0
101992,19570314,    0,    0
101992,19570315,    0,    0
101992,19570316,    0,    0
101992,19570317,    0,    0
101992,19570318,    0,    0
101992,19570319,    0,    0
101992,19570320,    0,    0
101992,19570321,    0,    0
101992,19570322,    0,    0
101992,19570323,    0,    0
101992,19570324,    0,    0
101992,19570325,    0,    0
101992,19570326,    0,    0
101992,19570327,    0,    0
101992,19570328,    0,    0
101992,19570329,    0,    0
101992,19570330,    0,    0
101992,19570331,    0,    0
101992,19570401,    0,    0
101992,19570402,    0,    0
101992,19570403,    0,    0
101992,19570404,    0,    0
101992,19570405,    0,    0
101992,19570406,    0,    0
101992,19570407,    0,    0
101992,19570408,    0,    0
101992,19570409,    0,    0
101992,19570410,    0,    0
101992,19570411,    0,    0
101992,19570412,    0,    0
101992,19570413,    0,    0
101992,19570414,    0,    0
101992,19570415,    0,    0
101992,19570416,    0,    0
101992,19570417,    0,    0
101992,19570418,    0,    0
101992,19570419,    0,    0
101992,19570420,    0,    0
101992,19570421,    0,    0
101992,19570422,    0,    0
101992,19570423,    0,    0
101992,19570424,    0,    0
101992,19570425,    0,    0
101992,19570426,    0,    0
101992,19570427,    0,    0
101992,19570428,    0,    0
101992,19570429,    0,    0
101992,19570430,    0,    0
101992,19570501,    0,    0
101992,19570502,    0,    0
101992,19570503,    0,    0
101992,19570504,    0,    0
101992,19570505,    0,    0
101992,19570506,    0,    0
101992,19570507,    0,    0
101992,19570508,    0,    0
101992,19570509,    0,    0
101992,19570510,    0,    0
101992,19570511,    0,    0
101992,19570512,    0,    0
101992,19570513,    0,    0
101992,19570514,    0,    0
101992,19570515,    0,    0
101992,19570516,    0,    0
101992,19570517,    0,    0
101992,19570518,    0,    0
101992,19570519,    0,    0
101992,19570520,    0,    0
101992,19570521,    0,    0
101992,19570522,    0,    0
101992,19570523,    0,    0
101992,19570524,    0,    0
101992,19570525,    0,    0
101992,19570526,    0,    0
101992,19570527,    0,    0
101992,19570528,    0,    0
101992,19570529,    0,    0
101992,19570530,    0,    0
101992,19570531,    0,    0
101992,19570601,    0,    0
101992,19570602,    0,    0
101992,19570603,    0,    0
101992,19570604,    0,    0
101992,19570605,    0,    0
101992,19570606,    0,    0
101992,19570607,    0,    0
101992,19570608,    0,    0
101992,19570609,    0,    0
101992,19570610,    0,    0
101992,19570611,    0,    0
101992,19570612,    0,    0
101992,19570613,    0,    0
101992,19570614,    0,    0
101992,19570615,    0,    0
101992,19570616,    0,    0
101992,19570617,    0,    0
101992,19570618,    0,    0
101992,19570619,    0,    0
101992,19570620,    0,    0
101992,19570621,    0,    0
101992,19570622,    0,    0
101992,19570623,    0,    0
101992,19570624,    0,    0
101992,19570625,    0,    0
101992,19570626,    0,    0
101992,19570627,    0,    0
101992,19570628,    0,    0
101992,19570629,    0,    0
101992,19570630,    0,    0
101992,19570701,    0,    0
101992,19570702,    0,    0
101992,19570703,    0,    0
101992,19570704,    0,    0
101992,19570705,    0,    0
101992,19570706,    0,    0
101992,19570707,    0,    0
101992,19570708,    0,    0
101992,19570709,    0,    0
101992,19570710,    0,    0
101992,19570711,    0,    0
101992,19570712,    0,    0
101992,19570713,    0,    0
101992,19570714,    0,    0
101992,19570715,    0,    0
101992,19570716,    0,    0
101992,19570717,    0,    0
101992,19570718,    0,    0
101992,19570719,    0,    0
101992,19570720,    0,    0
101992,19570721,    0,    0
101992,19570722,    0,    0
101992,19570723,    0,    0
101992,19570724,    0,    0
101992,19570725,    0,    0
101992,19570726,    0,    0
101992,19570727,    0,    0
101992,19570728,    0,    0
101992,19570729,    0,    0
101992,19570730,    0,    0
101992,19570731,    0,    0
101992,19570801,    0,    0
101992,19570802,    0,    0
101992,19570803,    0,    0
101992,19570804,    0,    0
101992,19570805,    0,    0
101992,19570806,    0,    0
101992,19570807,    0,    0
101992,19570808,    0,    0
101992,19570809,    0,    0
101992,19570810,    0,    0
101992,19570811,    0,    0
101992,19570812,    0,    0
101992,19570813,    0,    0
101992,19570814,    0,    0
101992,19570815,    0,    0
101992,19570816,    0,    0
101992,19570817,    0,    0
101992,19570818,    0,    0
101992,19570819,    0,    0
101992,19570820,    0,    0
101992,19570821,    0,    0
101992,19570822,    0,    0
101992,19570823,    0,    0
101992,19570824,    0,    0
101992,19570825,    0,    0
101992,19570826,    0,    0
101992,19570827,    0,    0
101992,19570828,    0,    0
101992,19570829,    0,    0
101992,19570830,    0,    0
101992,19570831,    0,    0
101992,19570901,    0,    0
101992,19570902,    0,    0
101992,19570903,    0,    0
101992,19570904,    0,    0
101992,19570905,    0,    0
101992,19570906,    0,    0
101992,19570907,    0,    0
101992,19570908,    0,    0
101992,19570909,    0,    0
101992,19570910,    0,    0
101992,19570911,    0,    0
101992,19570912,    0,    0
101992,19570913,    0,    0
101992,19570914,    0,    0
101992,19570915,    0,    0
101992,19570916,    0,    0
101992,19570917,    0,    0
101992,19570918,    0,    0
101992,19570919,    0,    0
101992,19570920,    0,    0
101992,19570921,    0,    0
101992,19570922,    0,    0
101992,19570923,    0,    0
101992,19570924,    0,    0
101992,19570925,    0,    0
101992,19570926,    0,    0
101992,19570927,    0,    0
101992,19570928,    0,    0
101992,19570929,    0,    0
101992,19570930,    0,    0
101992,19571001,    0,    0
101992,19571002,    0,    0
101992,19571003,    0,    0
101992,19571004,    0,    0
101992,19571005,    0,    0
101992,19571006,    0,    0
101992,19571007,    0,    0
101992,19571008,    0,    0
101992,19571009,    0,    0
101992,19571010,    0,    0
101992,19571011,    0,    0
101992,19571012,    0,    0
101992,19571013,    0,    0
101992,19571014,    0,    0
101992,19571015,    0,    0
101992,19571016,    0,    0
101992,19571017,    0,    0
101992,19571018,    0,    0
101992,19571019,    0,    0
101992,19571020,    0,    0
101992,19571021,    0,    0
101992,19571022,    0,    0
101992,19571023,    0,    0
101992,19571024,    0,    0
101992,19571025,    0,    0
101992,19571026,    0,    0
101992,19571027,    0,    0
101992,19571028,    0,    0
101992,19571029,    0,    0
101992,19571030,    0,    0
101992,19571031,    0,    0
101992,19571101,    0,    0
101992,19571102,    0,    0
101992,19571103,    0,    0
101992,19571104,    0,    0
101992,19571105,    0,    0
101992,19571106,    0,    0
101992,19571107,    0,    0
101992,19571108,    0,    0
101992,19571109,    0,    0
101992,19571110,    0,    0
101992,19571111,    0,    0
101992,19571112,    0,    0
101992,19571113,    0,    0
101992,19571114,    0,    0
101992,19571115,    0,    0
101992,19571116,    0,    0
101992,19571117,    0,    0
101992,19571118,    0,    0
101992,19571119,    0,    0
101992,19571120,    0,    0
101992,19571121,    0,    0
101992,19571122,    0,    0
101992,19571123,    0,    0
101992,19571124,    0,    0
101992,19571125,    0,    0
101992,19571126,    0,    0
101992,19571127,    0,    0
101992,19571128,    0,    0
101992,19571129,    0,    0
101992,19571130,    0,    0
101992,19571201,    0,    0
101992,19571202,    0,    0
101992,19571203,    0,    0
101992,19571204,    0,    0
101992,19571205,    0,    0
101992,19571206,    0,    0
101992,19571207,    0,    0
101992,19571208,    0,    0
101992,19571209,    0,    0
101992,19571210,    0,    0
101992,19571211,    0,    0
101992,19571212,    0,    0
101992,19571213,    0,    0
101992,19571214,    0,    0
101992,19571215,    2,    0
101992,19571216,    2,    0
101992,19571217,    2,    0
101992,19571218,    2,    0
101992,19571219,    0,    0
101992,19571220,    0,    0
101992,19571221,    0,    0
101992,19571222,    0,    0
101992,19571223,    0,    0
101992,19571224,    0,    0
101992,19571225,    0,    0
101992,19571226,    0,    0
101992,19571227,    0,    0
101992,19571228,    0,    0
101992,19571229,    0,    0
101992,19571230,    0,    0
101992,19571231,    0,    0
101992,19580101,    2,    0
101992,19580102,    2,    0
101992,19580103,    0,    0
101992,19580104,    0,    0
101992,19580105,    0,    0
101992,19580106,    0,    0
101992,19580107,    0,    0
101992,19580108,    0,    0
101992,19580109,    0,    0
101992,19580110,    0,    0
101992,19580111,    0,    0
101992,19580112,    0,    0
101992,19580113,    0,    0
101992,19580114,    0,    0
101992,19580115,    0,    0
101992,19580116,    0,    0
101992,19580117,    0,    0
101992,19580118,    0,    0
101992,19580119,    0,    0
101992,19580120,    0,    0
101992,19580121,    0,    0
101992,19580122,    4,    0
101992,19580123,   23,    0
101992,19580124,   23,    0
101992,19580125,   23,    0
101992,19580126,   23,    0
101992,19580127,   15,    0
101992,19580128,    2,    0
101992,19580129,    2,    0
101992,19580130,    2,    0
101992,19580131,    2,    0
101992,19580201,    0,    0
101992,19580202,    0,    0
101992,19580203,    0,    0
101992,19580204,    0,    0
101992,19580205,    0,    0
101992,19580206,    0,    0
101992,19580207,    4,    0
101992,19580208,    2,    0
101992,19580209,    0,    0
101992,19580210,    0,    0
101992,19580211,    0,    0
101992,19580212,    0,    0
101992,19580213,    0,    0
101992,19580214,    0,    0
101992,19580215,    0,    0
101992,19580216,    0,    0
101992,19580217,    0,    0
101992,19580218,    0,    0
101992,19580219,    0,    0
101992,19580220,    0,    0
101992,19580221,    0,    0
101992,19580222,    2,    0
101992,19580223,    2,    0
101992,19580224,   15,    0
101992,19580225,    8,    0
101992,19580226,   15,    0
101992,19580227,   15,    0
101992,19580228,    8,    0
101992,19580301,    8,    0
101992,19580302,    2,    0
101992,19580303,    2,    0
101992,19580304,    0,    0
101992,19580305,    0,    0
101992,19580306,    0,    0
101992,19580307,    8,    0
101992,19580308,    8,    0
101992,19580309,    8,    0
101992,19580310,    8,    0
101992,19580311,    4,    0
101992,19580312,    4,    0
101992,19580313,    2,    0
101992,19580314,    2,    0
101992,19580315,    2,    0
101992,19580316,    2,    0
101992,19580317,    2,    0
101992,19580318,    2,    0
101992,19580319,    2,    0
101992,19580320,    2,    0
101992,19580321,    2,    0
101992,19580322,    2,    0
101992,19580323,    2,    0
101992,19580324,    2,    0
101992,19580325,    2,    0
101992,19580326,    0,    0
101992,19580327,    0,    0
101992,19580328,    0,    0
101992,19580329,    0,    0
101992,19580330,    0,    0
101992,19580331,    0,    0
101992,19580401,    0,    0
101992,19580402,    0,    0
101992,19580403,    0,    0
101992,19580404,    0,    0
101992,19580405,    0,    0
101992,19580406,    0,    0
101992,19580407,    0,    0
101992,19580408,    0,    0
101992,19580409,    0,    0
101992,19580410,    0,    0
101992,19580411,    0,    0
101992,19580412,    0,    0
101992,19580413,    0,    0
101992,19580414,    0,    0
101992,19580415,    0,    0
101992,19580416,    0,    0
101992,19580417,    0,    0
101992,19580418,    0,    0
101992,19580419,    0,    0
101992,19580420,    0,    0
101992,19580421,    0,    0
101992,19580422,    0,    0
101992,19580423,    0,    0
101992,19580424,    0,    0
101992,19580425,    0,    0
101992,19580426,    0,    0
101992,19580427,    0,    0
101992,19580428,    0,    0
101992,19580429,    0,    0
101992,19580430,    0,    0
101992,19580501,    0,    0
101992,19580502,    0,    0
101992,19580503,    0,    0
101992,19580504,    0,    0
101992,19580505,    0,    0
101992,19580506,    0,    0
101992,19580507,    0,    0
101992,19580508,    0,    0
101992,19580509,    0,    0
101992,19580510,    0,    0
101992,19580511,    0,    0
101992,19580512,    0,    0
101992,19580513,    0,    0
101992,19580514,    0,    0
101992,19580515,    0,    0
101992,19580516,    0,    0
101992,19580517,    0,    0
101992,19580518,    0,    0
101992,19580519,    0,    0
101992,19580520,    0,    0
101992,19580521,    0,    0
101992,19580522,    0,    0
101992,19580523,    0,    0
101992,19580524,    0,    0
101992,19580525,    0,    0
101992,19580526,    0,    0
101992,19580527,    0,    0
101992,19580528,    0,    0
101992,19580529,    0,    0
101992,19580530,    0,    0
101992,19580531,    0,    0
101992,19580601,    0,    0
101992,19580602,    0,    0
101992,19580603,    0,    0
101992,19580604,    0,    0
101992,19580605,    0,    0
101992,19580606,    0,    0
101992,19580607,    0,    0
101992,19580608,    0,    0
101992,19580609,    0,    0
101992,19580610,    0,    0
101992,19580611,    0,    0
101992,19580612,    0,    0
101992,19580613,    0,    0
101992,19580614,    0,    0
101992,19580615,    0,    0
101992,19580616,    0,    0
101992,19580617,    0,    0
101992,19580618,    0,    0
101992,19580619,    0,    0
101992,19580620,    0,    0
101992,19580621,    0,    0
101992,19580622,    0,    0
101992,19580623,    0,    0
101992,19580624,    0,    0
101992,19580625,    0,    0
101992,19580626,    0,    0
101992,19580627,    0,    0
101992,19580628,    0,    0
101992,19580629,    0,    0
101992,19580630,    0,    0
101992,19580701,    0,    0
101992,19580702,    0,    0
101992,19580703,    0,    0
101992,19580704,    0,    0
101992,19580705,    0,    0
101992,19580706,    0,    0
101992,19580707,    0,    0
101992,19580708,    0,    0
101992,19580709,    0,    0
101992,19580710,    0,    0
101992,19580711,    0,    0
101992,19580712,    0,    0
101992,19580713,    0,    0
101992,19580714,    0,    0
101992,19580715,    0,    0
101992,19580716,    0,    0
101992,19580717,    0,    0
101992,19580718,    0,    0
101992,19580719,    0,    0
101992,19580720,    0,    0
101992,19580721,    0,    0
101992,19580722,    0,    0
101992,19580723,    0,    0
101992,19580724,    0,    0
101992,19580725,    0,    0
101992,19580726,    0,    0
101992,19580727,    0,    0
101992,19580728,    0,    0
101992,19580729,    0,    0
101992,19580730,    0,    0
101992,19580731,    0,    0
101992,19580801,    0,    0
101992,19580802,    0,    0
101992,19580803,    0,    0
101992,19580804,    0,    0
101992,19580805,    0,    0
101992,19580806,    0,    0
101992,19580807,    0,    0
101992,19580808,    0,    0
101992,19580809,    0,    0
101992,19580810,    0,    0
101992,19580811,    0,    0
101992,19580812,    0,    0
101992,19580813,    0,    0
101992,19580814,    0,    0
101992,19580815,    0,    0
101992,19580816,    0,    0
101992,19580817,    0,    0
101992,19580818,    0,    0
101992,19580819,    0,    0
101992,19580820,    0,    0
101992,19580821,    0,    0
101992,19580822,    0,    0
101992,19580823,    0,    0
101992,19580824,    0,    0
101992,19580825,    0,    0
101992,19580826,    0,    0
101992,19580827,    0,    0
101992,19580828,    0,    0
101992,19580829,    0,    0
101992,19580830,    0,    0
101992,19580831,    0,    0
101992,19580901,    0,    0
101992,19580902,    0,    0
101992,19580903,    0,    0
101992,19580904,    0,    0
101992,19580905,    0,    0
101992,19580906,    0,    0
101992,19580907,    0,    0
101992,19580908,    0,    0
101992,19580909,    0,    0
101992,19580910,    0,    0
101992,19580911,    0,    0
101992,19580912,    0,    0
101992,19580913,    0,    0
101992,19580914,    0,    0
101992,19580915,    0,    0
101992,19580916,    0,    0
101992,19580917,    0,    0
101992,19580918,    0,    0
101992,19580919,    0,    0
101992,19580920,    0,    0
101992,19580921,    0,    0
101992,19580922,    0,    0
101992,19580923,    0,    0
101992,19580924,    0,    0
101992,19580925,    0,    0
101992,19580926,    0,    0
101992,19580927,    0,    0
101992,19580928,    0,    0
101992,19580929,    0,    0
101992,19580930,    0,    0
101992,19581001,    0,    0
101992,19581002,    0,    0
101992,19581003,    0,    0
101992,19581004,    0,    0
101992,19581005,    0,    0
101992,19581006,    0,    0
101992,19581007,    0,    0
101992,19581008,    0,    0
101992,19581009,    0,    0
101992,19581010,    0,    0
101992,19581011,    0,    0
101992,19581012,    0,    0
101992,19581013,    0,    0
101992,19581014,    0,    0
101992,19581015,    0,    0
101992,19581016,    0,    0
101992,19581017,    0,    0
101992,19581018,    0,    0
101992,19581019,    0,    0
101992,19581020,    0,    0
101992,19581021,    0,    0
101992,19581022,    0,    0
101992,19581023,    0,    0
101992,19581024,    0,    0
101992,19581025,    0,    0
101992,19581026,    0,    0
101992,19581027,    0,    0
101992,19581028,    0,    0
101992,19581029,    0,    0
101992,19581030,    0,    0
101992,19581031,    0,    0
101992,19581101,    0,    0
101992,19581102,    0,    0
101992,19581103,    0,    0
101992,19581104,    0,    0
101992,19581105,    0,    0
101992,19581106,    0,    0
101992,19581107,    0,    0
101992,19581108,    0,    0
101992,19581109,    0,    0
101992,19581110,    0,    0
101992,19581111,    0,    0
101992,19581112,    0,    0
101992,19581113,    0,    0
101992,19581114,    0,    0
101992,19581115,    0,    0
101992,19581116,    0,    0
101992,19581117,    0,    0
101992,19581118,    0,    0
101992,19581119,    0,    0
101992,19581120,    0,    0
101992,19581121,    0,    0
101992,19581122,    0,    0
101992,19581123,    0,    0
101992,19581124,    0,    0
101992,19581125,    0,    0
101992,19581126,    0,    0
101992,19581127,    0,    0
101992,19581128,    0,    0
101992,19581129,    0,    0
101992,19581130,    0,    0
101992,19581201,    0,    0
101992,19581202,    0,    0
101992,19581203,    0,    0
101992,19581204,    0,    0
101992,19581205,    0,    0
101992,19581206,    0,    0
101992,19581207,    0,    0
101992,19581208,    0,    0
101992,19581209,    0,    0
101992,19581210,    0,    0
101992,19581211,    0,    0
101992,19581212,    0,    0
101992,19581213,    0,    0
101992,19581214,    0,    0
101992,19581215,    0,    0
101992,19581216,    0,    0
101992,19581217,    0,    0
101992,19581218,    0,    0
101992,19581219,    0,    0
101992,19581220,    0,    0
101992,19581221,    0,    0
101992,19581222,    0,    0
101992,19581223,    0,    0
101992,19581224,    0,    0
101992,19581225,    0,    0
101992,19581226,    0,    0
101992,19581227,    0,    0
101992,19581228,    0,    0
101992,19581229,    0,    0
101992,19581230,    0,    0
101992,19581231,    0,    0
101992,19590101,    0,    0
101992,19590102,    0,    0
101992,19590103,    0,    0
101992,19590104,    0,    0
101992,19590105,    0,    0
101992,19590106,    0,    0
101992,19590107,    0,    0
101992,19590108,    2,    0
101992,19590109,    2,    0
101992,19590110,   15,    0
101992,19590111,   15,    0
101992,19590112,   23,    0
101992,19590113,   23,    0
101992,19590114,   23,    0
101992,19590115,   23,    0
101992,19590116,   23,    0
101992,19590117,   23,    0
101992,19590118,   23,    0
101992,19590119,   23,    0
101992,19590120,   15,    0
101992,19590121,    2,    0
101992,19590122,    0,    0
101992,19590123,    0,    0
101992,19590124,    0,    0
101992,19590125,    0,    0
101992,19590126,    0,    0
101992,19590127,    0,    0
101992,19590128,    0,    0
101992,19590129,    0,    0
101992,19590130,    0,    0
101992,19590131,    0,    0
101992,19590201,    0,    0
101992,19590202,    0,    0
101992,19590203,    0,    0
101992,19590204,    0,    0
101992,19590205,    0,    0
101992,19590206,    0,    0
101992,19590207,    0,    0
101992,19590208,    0,    0
101992,19590209,    0,    0
101992,19590210,    0,    0
101992,19590211,    0,    0
101992,19590212,    0,    0
101992,19590213,    0,    0
101992,19590214,    0,    0
101992,19590215,    0,    0
101992,19590216,    0,    0
101992,19590217,    0,    0
101992,19590218,    0,    0
101992,19590219,    0,    0
101992,19590220,    0,    0
101992,19590221,    0,    0
101992,19590222,    0,    0
101992,19590223,    0,    0
101992,19590224,    0,    0
101992,19590225,    0,    0
101992,19590226,    0,    0
101992,19590227,    0,    0
101992,19590228,    0,    0
101992,19590301,    0,    0
101992,19590302,    0,    0
101992,19590303,    0,    0
101992,19590304,    0,    0
101992,19590305,    0,    0
101992,19590306,    0,    0
101992,19590307,    0,    0
101992,19590308,    0,    0
101992,19590309,    0,    0
101992,19590310,    0,    0
101992,19590311,    0,    0
101992,19590312,    0,    0
101992,19590313,    0,    0
101992,19590314,    0,    0
101992,19590315,    0,    0
101992,19590316,    0,    0
101992,19590317,    0,    0
101992,19590318,    0,    0
101992,19590319,    0,    0
101992,19590320,    0,    0
101992,19590321,    0,    0
101992,19590322,    0,    0
101992,19590323,    0,    0
101992,19590324,    0,    0
101992,19590325,    0,    0
101992,19590326,    0,    0
101992,19590327,    0,    0
101992,19590328,    0,    0
101992,19590329,    0,    0
101992,19590330,    0,    0
101992,19590331,    0,    0
101992,19590401,    0,    0
101992,19590402,    0,    0
101992,19590403,    0,    0
101992,19590404,    0,    0
101992,19590405,    0,    0
101992,19590406,    0,    0
101992,19590407,    0,    0
101992,19590408,    0,    0
101992,19590409,    0,    0
101992,19590410,    0,    0
101992,19590411,    0,    0
101992,19590412,    0,    0
101992,19590413,    0,    0
101992,19590414,    0,    0
101992,19590415,    0,    0
101992,19590416,    0,    0
101992,19590417,    0,    0
101992,19590418,    0,    0
101992,19590419,    0,    0
101992,19590420,    0,    0
101992,19590421,    0,    0
101992,19590422,    0,    0
101992,19590423,    0,    0
101992,19590424,    0,    0
101992,19590425,    0,    0
101992,19590426,    0,    0
101992,19590427,    0,    0
101992,19590428,    0,    0
101992,19590429,    0,    0
101992,19590430,    0,    0
101992,19590501,    0,    0
101992,19590502,    0,    0
101992,19590503,    0,    0
101992,19590504,    0,    0
101992,19590505,    0,    0
101992,19590506,    0,    0
101992,19590507,    0,    0
101992,19590508,    0,    0
101992,19590509,    0,    0
101992,19590510,    0,    0
101992,19590511,    0,    0
101992,19590512,    0,    0
101992,19590513,    0,    0
101992,19590514,    0,    0
101992,19590515,    0,    0
101992,19590516,    0,    0
101992,19590517,    0,    0
101992,19590518,    0,    0
101992,19590519,    0,    0
101992,19590520,    0,    0
101992,19590521,    0,    0
101992,19590522,    0,    0
101992,19590523,    0,    0
101992,19590524,    0,    0
101992,19590525,    0,    0
101992,19590526,    0,    0
101992,19590527,    0,    0
101992,19590528,    0,    0
101992,19590529,    0,    0
101992,19590530,    0,    0
101992,19590531,    0,    0
101992,19590601,    0,    0
101992,19590602,    0,    0
101992,19590603,    0,    0
101992,19590604,    0,    0
101992,19590605,    0,    0
101992,19590606,    0,    0
101992,19590607,    0,    0
101992,19590608,    0,    0
101992,19590609,    0,    0
101992,19590610,    0,    0
101992,19590611,    0,    0
101992,19590612,    0,    0
101992,19590613,    0,    0
101992,19590614,    0,    0
101992,19590615,    0,    0
101992,19590616,    0,    0
101992,19590617,    0,    0
101992,19590618,    0,    0
101992,19590619,    0,    0
101992,19590620,    0,    0
101992,19590621,    0,    0
101992,19590622,    0,    0
101992,19590623,    0,    0
101992,19590624,    0,    0
101992,19590625,    0,    0
101992,19590626,    0,    0
101992,19590627,    0,    0
101992,19590628,    0,    0
101992,19590629,    0,    0
101992,19590630,    0,    0
101992,19590701,    0,    0
101992,19590702,    0,    0
101992,19590703,    0,    0
101992,19590704,    0,    0
101992,19590705,    0,    0
101992,19590706,    0,    0
101992,19590707,    0,    0
101992,19590708,    0,    0
101992,19590709,    0,    0
101992,19590710,    0,    0
101992,19590711,    0,    0
101992,19590712,    0,    0
101992,19590713,    0,    0
101992,19590714,    0,    0
101992,19590715,    0,    0
101992,19590716,    0,    0
101992,19590717,    0,    0
101992,19590718,    0,    0
101992,19590719,    0,    0
101992,19590720,    0,    0
101992,19590721,    0,    0
101992,19590722,    0,    0
101992,19590723,    0,    0
101992,19590724,    0,    0
101992,19590725,    0,    0
101992,19590726,    0,    0
101992,19590727,    0,    0
101992,19590728,    0,    0
101992,19590729,    0,    0
101992,19590730,    0,    0
101992,19590731,    0,    0
101992,19590801,    0,    0
101992,19590802,    0,    0
101992,19590803,    0,    0
101992,19590804,    0,    0
101992,19590805,    0,    0
101992,19590806,    0,    0
101992,19590807,    0,    0
101992,19590808,    0,    0
101992,19590809,    0,    0
101992,19590810,    0,    0
101992,19590811,    0,    0
101992,19590812,    0,    0
101992,19590813,    0,    0
101992,19590814,    0,    0
101992,19590815,    0,    0
101992,19590816,    0,    0
101992,19590817,    0,    0
101992,19590818,    0,    0
101992,19590819,    0,    0
101992,19590820,    0,    0
101992,19590821,    0,    0
101992,19590822,    0,    0
101992,19590823,    0,    0
101992,19590824,    0,    0
101992,19590825,    0,    0
101992,19590826,    0,    0
101992,19590827,    0,    0
101992,19590828,    0,    0
101992,19590829,    0,    0
101992,19590830,    0,    0
101992,19590831,    0,    0
101992,19590901,    0,    0
101992,19590902,    0,    0
101992,19590903,    0,    0
101992,19590904,    0,    0
101992,19590905,    0,    0
101992,19590906,    0,    0
101992,19590907,    0,    0
101992,19590908,    0,    0
101992,19590909,    0,    0
101992,19590910,    0,    0
101992,19590911,    0,    0
101992,19590912,    0,    0
101992,19590913,    0,    0
101992,19590914,    0,    0
101992,19590915,    0,    0
101992,19590916,    0,    0
101992,19590917,    0,    0
101992,19590918,    0,    0
101992,19590919,    0,    0
101992,19590920,    0,    0
101992,19590921,    0,    0
101992,19590922,    0,    0
101992,19590923,    0,    0
101992,19590924,    0,    0
101992,19590925,    0,    0
101992,19590926,    0,    0
101992,19590927,    0,    0
101992,19590928,    0,    0
101992,19590929,    0,    0
101992,19590930,    0,    0
101992,19591001,    0,    0
101992,19591002,    0,    0
101992,19591003,    0,    0
101992,19591004,    0,    0
101992,19591005,    0,    0
101992,19591006,    0,    0
101992,19591007,    0,    0
101992,19591008,    0,    0
101992,19591009,    0,    0
101992,19591010,    0,    0
101992,19591011,    0,    0
101992,19591012,    0,    0
101992,19591013,    0,    0
101992,19591014,    0,    0
101992,19591015,    0,    0
101992,19591016,    0,    0
101992,19591017,    0,    0
101992,19591018,    0,    0
101992,19591019,    0,    0
101992,19591020,    0,    0
101992,19591021,    0,    0
101992,19591022,    0,    0
101992,19591023,    0,    0
101992,19591024,    0,    0
101992,19591025,    0,    0
101992,19591026,    0,    0
101992,19591027,    0,    0
101992,19591028,    0,    0
101992,19591029,    0,    0
101992,19591030,    0,    0
